,corps,cat
496,"['mdp', 'slack', 'thaischine', 'ce', 'message', 'electronique', 'et', 'tous', 'les', 'fichier', 'attach', 'quil', 'contient', 'sont', 'confidentiel', 'et', 'destine', 'exclusivement', 'lusage', 'de', 'la', 'personne', 'laquelle', 'il', 'sont', 'adresse', 'si', 'vous', 'avez', 'recu', 'ce', 'message', 'par', 'erreur', 'merci', 'de', 'le', 'retourner', 'son', 'metteur', 'les', 'idee', 'et', 'opinion', 'presentee', 'dans', 'ce', 'message', 'sont', 'celle', 'de', 'son', 'auteur', 'et', 'ne', 'representent', 'pas', 'necessairement', 'celle', 'de', 'linstitution', 'ou', 'entite', 'affiliee', 'not', 'lauteur', 'est', 'lemploye', 'la', 'publication', 'lusage', 'la', 'distribution', 'limpression', 'ou', 'la', 'copie', 'non', 'autorisee', 'de', 'ce', 'message', 'et', 'des', 'attachement', 'quil', 'contient', 'sont', 'strictement', 'interdit', 'this', 'email', 'file', 'transmit', 'confidential', 'intend', 'solely', 'use', 'individual', 'entity', 'address', 'if', 'receive', 'email', 'error', 'please', 'return', 'sender', 'the', 'idea', 'view', 'express', 'email', 'solely', 'author', 'necessarily', 'represent', 'view', 'institution', 'company', 'author', 'employee', 'unauthorized', 'publication', 'use', 'distribution', 'print', 'copying', 'mail', 'attach', 'file', 'strictly', 'forbid']",Account & Password
497,"['thank', 'reservation', 'mrs', 'sevin', 'your', 'confirmation', 'reservation', 'attach', 'part', 'mail', 'you', 'find', 'information', 'reservation', 'print', 'confirmation', 'reservation', 'take', 'airport', 'detail', 'reservation', 'destination', 'paris', 'or', 'barcelona', 'paris', 'orly', 'total', 'eur', 'my', 'transavia', 'you', 'manage', 'reservation', 'online', 'even', 'section', 'my', 'transavia', 'you', 'book', 'luggage', 'special', 'hold', 'luggage', 'seat', 'make', 'request', 'assistance', 'manage', 'cancel', 'reservation', 'our', 'you', 'take', 'hand', 'luggage', 'your', 'opinion', 'mail', 'interest', 'we', 'your', 'flight', 'delay', 'hour', 'cancel', 'you', 'refuse', 'access', 'ship', 'you', 'go', 'counter', 'in', 'door', 'right', 'damage', 'assistance', 'information', 'protection', 'personal', 'datum', 'in', 'mail', 'reservation', 'number', 'allow', 'access', 'reservation', 'my', 'transavia', 'you', 'find', 'datum', 'passenger', 'reservation', 'my', 'travel', 'organizer', 'intermediary', 'make', 'reservation', 'several', 'passenger', 'prohibit', 'european', 'legislation', 'relate', 'protection', 'personal', 'datum', 'communicate', 'reservation', 'number', 'passenger', 'reservation', 'indeed', 'transmit', 'reservation', 'number']",Commandes/Tickets
498,"['transfer', 'personal', 'account', 'confirm', 'you', 'request', 'transfer', 'eur', 'personal', 'account', 'bank', 'account', 'use', 'money', 'lydia', 'balance', 'lydia', 'account', 'message', 'week', 'end', 'this', 'operation', 'execute', 'tomorrow', 'morning', 'without', 'commission', 'this', 'take', 'three', 'day', 'open', 'account', 'recipient', 'credit', 'next', 'time', 'spend', 'directly', 'store', 'without', 'wait', 'lequipe', 'lydia', 'question', 'problem']",Economie
499,[],Perso
500,"['this', 'mail', 'boarding', 'pass', 'you', 'forget', 'something', 'ubltvf', 'booking', 'code', 'sunday', 'march', 'paris', 'orly', 'barcelona', 'ory', 'bcn', 'vy', 'opere', 'your', 'rate', 'include', 'passenger', 'go', 'salome', 'se', 'blandine', 'adult', 'card', 'place', 'larriere', 'discount', 'important', 'information', 'flight', 'boarding', 'start', 'minute', 'departure', 'know', 'minute', 'if', 'one', 'flight', 'operate', 'another', 'company', 'in', 'boarding', 'time', 'may', 'vary', 'consult', 'disabled', 'mobile', 'forget', 'tell', 'we', 'reservation', 'must', 'contact', 'customer', 'service', 'least', 'hour', 'schedule', 'departure', 'flight', 'this', 'procedure', 'mandatory', 'guarantee', 'availability', 'assistance', 'staff', 'legal', 'mention']",Commandes/Tickets
501,"['identifiant', 'apple', 'salomesevin@gmailcom', 'facture', 'visa', 'salome', 'sevin', 'rue', 'des', 'sellier', 'marolles', 'en', 'brie', 'fra', 'date', 'of', 'facture', 'march', 'ndeg', 'de', 'squence', 'receive', 'refund', 'within', 'period', 'day', 'monthly', 'subscription', 'update', 'within', 'period', 'day', 'annual', 'payment', 'partial', 'refund', 'available', 'case', 'legal', 'obligation', 'copyright', 'apple', 'distribution', 'international', 'hollyhill', 'industrial', 'estate', 'hollyhill', 'ireland', 'identifie', 'ied', 'apple', 'salomesevin@gmailcom', 'ndeg', 'de', 'order', 'mlmdjgnd', 'ndeg', 'de', 'document', 'date', 'of', 'incture', 'march', 'ndeg', 'de', 'séq', 'eur', 'total', 'eur', 'you', 'contact', 'apple', 'receive', 'refund', 'within', 'period', 'day', 'monthly', 'subscription', 'within', 'period', 'day', 'annual', 'payment', 'partial', 'refund', 'available', 'case', 'legal', 'obligation', 'copyright', 'apple', 'distribution', 'international', 'hollyhill', 'industrial']",Economie
502,"['password', 'reset', 'searchsearchsalome', 'your', 'linkedin', 'password', 'modify', 'please', 'use', 'linkedin', 'team', 'linkedin', 'or', 'pass', 'date', 'march', 'gmt', 'chrome', 'browser', 'mac', 'os', 'operate', 'system', 'approximate', 'location', 'barcelona', 'barcelona', 'espana', 'or', 'march', 'gmt', 'chrome', 'browser', 'mac', 'os', 'operate', 'system', 'approximate', 'location', 'barcelona', 'barcelona', 'espana', 'linkedin', 'ireland', 'unlimited', 'company', 'linkedin', 'logo', 'inmail', 'trademark', 'linkedin', 'corporation', 'united', 'state', 'and/or', 'country', 'all', 'right', 'reserve', 'linkedin']",Account & Password
503,"['hello', 'click', 'link', 'confirm', 'electronic', 'address', 'define', 'password', 'beware', 'without', 'connection', 'hs', 'account', 'delete', 'once', 'account', 'active', 'receive', 'login', 'id', 'email', 'regard', 'national']",Account & Password
504,"['you', 'register', 'site', 'national', 'security', 'security', 'agency', 'your', 'identifier', 'sevin', 'this', 'identifier', 'keep', 'it', 'allow', 'access', 'space', 'enjoy', 'functionalite', 'site', 'lant', 'cordialement']",Account & Password
505,"['this', 'mail', 'boarding', 'pass', 'you', 'forget', 'something', 'tyqy', 'booking', 'code', 'friday', 'march', 'barcelona', 'paris', 'orly', 'bcn', 'ory', 'vy', 'opere', 'sunday', 'march', 'paris', 'orly', 'barcelona', 'ory', 'return', 'salome', 'sevin', 'payment', 'method', 'visa', 'card', '.', 'xxxxxxxxx', 'cardholder', 'mle', 'misto', 'blandine', 'adult', 'eur', 'total', 'eur', 'important', 'information', 'flight', 'boarding', 'start', 'minute', 'departure', 'know', 'minute', 'if', 'flight', 'in', 'boarding', 'may', 'vary', 'in', 'in', 'may', 'vary', 'in', 'in', 'may', 'vary', 'in', 'out', 'website', 'if', 'disabled', 'person', 'reduce', 'mobility', 'person', 'forget']",Commandes/Tickets
506,"['hello', 'salome', 'sevin', 'you', 'register', 'jobteaser', 'thank', 'find', 'we']",Account & Password
507,"['stage', 'assistant', 'brand', 'manager', 'pernod', 'ricard', 'headquarter', 'stage', 'paris', 'france', 'paris', 'think', 'fully', 'correspond', 'profile', 'look', 'indeed', 'study', 'marketing', 'year', 'already', 'two', 'internship', 'field', 'master', 'computer', 'tool', 'pack', 'office', 'start', 'familiarize', 'photoshop', 'license', 'good', 'mastery', 'language', 'also', 'level', 'bc', 'spanish', 'also', 'currently', 'internship', 'barcelona', 'curious', 'pack', 'internship', 'describe', 'jespere', 'news', 'quickly', 'show', 'motivation', 'interview', 'please', 'agree', 'wish', 'salome', 'sevin', 'salome', 'sevin', 'get', 'quote', 'ready', 'discover', 'offer', 'match', 'criterion', 'trainee', 'communication', 'internal', 'community', 'management', 'dxc', 'technology', 'stage', 'paris', 'embauche', 'wimi', 'stage', 'paris', 'france']",Pro/Candidatures
508,"['hello', 'mrs', 'sevin', 'salome', 'the', 'ministry', 'europe', 'foreign', 'affair', 'respond', 'request', 'registration', 'ariane', 'website', 'your', 'login', 'follow', 'salomesevin', 'the', 'crisis', 'support', 'centre', 'ministry', 'europe', 'foreign', 'affair']",Account & Password
509,"['hello', 'mrs', 'sevin', 'salome', 'the', 'ministry', 'europe', 'foreign', 'affair', 'confirm', 'receive', 'registration', 'trip', 'spain', 'crisis', 'support', 'centre', 'ministry', 'europe', 'foreign', 'affair', 'invite', 'refer', 'law', 'january', 'relate', 'computer', 'file', 'liberte', 'trip', 'automatically', 'delete', 'file', 'day', 'date', 'return', 'the', 'crisis', 'support', 'center', 'ministry', 'europe', 'foreign', 'affair']",Administratif
510,"['thank', 'reservation', 'mrs', 'sevin', 'your', 'confirmation', 'reservation', 'attach', 'part', 'mail', 'you', 'find', 'information', 'reservation', 'print', 'confirmation', 'reservation', 'take', 'airport', 'detail', 'reservation', 'destination', 'paris', 'or', 'barcelona', 'paris', 'orly', 'total', 'eur', 'my', 'transavia', 'you', 'manage', 'reservation', 'online', 'even', 'section', 'my', 'transavia', 'you', 'book', 'luggage', 'special', 'hold', 'luggage', 'seat', 'make', 'request', 'assistance', 'manage', 'cancel', 'reservation', 'our', 'you', 'take', 'hand', 'luggage', 'your', 'opinion', 'mail', 'interest', 'we', 'your', 'flight', 'delay', 'hour', 'cancel', 'you', 'refuse', 'access', 'ship', 'you', 'go', 'counter', 'in', 'door', 'right', 'damage', 'assistance', 'information', 'protection', 'personal', 'datum', 'in', 'mail', 'reservation', 'number', 'allow', 'access', 'reservation', 'my', 'transavia', 'you', 'find', 'datum', 'passenger', 'reservation', 'my', 'travel', 'organizer', 'intermediary', 'make', 'reservation', 'several', 'passenger', 'prohibit', 'european', 'legislation', 'relate', 'protection', 'personal', 'datum', 'communicate', 'reservation', 'number', 'passenger', 'reservation', 'indeed', 'transmit', 'reservation', 'number']",Commandes/Tickets
511,"['hello', 'salome', 'thank', 'order', 'here', 'detail', 'order', 'order', 'number', 'delivery', 'option', 'shipping', 'standard', 'france', 'up', 'day', 'delivery', 'address', 'salome', 'sevin', 'rue', 'des', 'gravier', 'santeny', 'ile', 'de', 'france', 'france', 'product', 'description', 'eur', 'short', 'white', 'sweatshirt', 'zipper', 'stitch', 'size', 'clothing', 'quantity', 'eur', 'top', 'crop', 'green', 'sage', 'stripe', 'slogan', 'probably', 'size', 'clothing', 'quantity', 'eur', 'short', 'short', 'white', 'sleeve', 'long', 'sleeve', 'dress', 'quantity', 'eur', 'sub', 'total', 'eur', 'expedition', 'send', 'email', 'order', 'leave', 'warehouse', 'also', 'able', 'track', 'order', 'account', 'know', 'exactly', 'receive', 'question', 'order', 'missguide', 'ltd', 'trafford', 'wharf', 'road', 'tra']",Commandes/Tickets
512,"['identifiant', 'apple', 'salomesevin@gmailcom', 'facture', 'visa', 'salome', 'sevin', 'rue', 'des', 'sellier', 'marolles', 'en', 'brie', 'fra', 'date', 'of', 'facture', 'avr', 'ndeg', 'de', 'sequeence', 'receive', 'refund', 'within', 'period', 'day', 'monthly', 'subscription', 'update', 'within', 'period', 'day', 'annual', 'payment', 'partial', 'refund', 'available', 'case', 'legal', 'obligation', 'copyright', 'apple', 'distribution', 'international', 'ltd', 'hollyhill', 'industrial', 'estate', 'holly', 'vat', 'ireland', 'ied', 'identifie', 'apple', 'salomesevin@gmailcom', 'ndeg', 'de', 'ordere', 'mlyhzjw', 'ndeg', 'de', 'document', 'date', 'of', 'incture', 'apr', 'ndeg', 'de', 'se', 'eur', 'total', 'eur', 'you', 'contact', 'apple', 'receive', 'refund', 'within', 'period', 'day', 'monthly', 'subscription', 'within', 'period', 'day', 'annual', 'payment', 'partial', 'refund', 'available', 'case', 'legal', 'obligation', 'copyright', 'apple', 'distribution', 'international', 'ltd']",Economie
513,"['merciiii', 'bb']",Perso
514,[],Perso
515,"['eur', 'hello', 'salome', 'you', 'new', 'message', 'new', 'sophia', 'good', 'evening', 'price', 'hairdresser', 'negotiable', 'if', 'account', 'reply', 'directly', 'mail']",Réseaux sociaux
516,"['eur', 'hello', 'salome', 'you', 'new', 'message', 'new', 'garcia', 'hello', 'quell', 'size', 'please', 'can', 'serve', 'coffee', 'table', 'thank', 'jmgarcia', 'vincennes', 'if', 'account', 'reply', 'directly', 'e-']",Réseaux sociaux
517,"['eur', 'hello', 'salome', 'you', 'new', 'message', 'new', 'alex', 'alex', 'add', 'ad', 'favorite', 'if', 'account', 'reply', 'directly', 'mail']",Réseaux sociaux
518,"['eur', 'hello', 'salome', 'you', 'new', 'message', 'new', 'alex', 'good', 'evening', 'could', 'accept', 'euro', 'in', 'advance', 'thank', 'regard', 'if', 'account', 'reply', 'directly', 'mail', 'previous', 'post', 'alex', 'may', 'alex', 'add']",Réseaux sociaux
519,"['hello', 'we', 'inform', 'payment', 'order', 'number', 'cart', 'eur', 'point', 'sale', 'maison', 'citron', 'you', 'find', 'attach', 'ticket', 'pdf', 'format', 'thank', 'confidence', 'regard']",Economie
520,"['hello', 'salome', 'sevin', 'thank', 'make', 'purchase', 'maison', 'citron', 'order', 'oozlbaesd', 'payment', 'accept', 'payment', 'order', 'reference', 'oozlbaesd', 'accept']",Economie
521,"['hello', 'salome', 'sevin', 'thank', 'make', 'purchase', 'maison', 'citron', 'order', 'detail', 'order', 'oozlbaesd', 'pass', 'cb', 'payment', 'via', 'payline', 'reference', 'product', 'unit', 'price', 'quantity', 'price', 'total', 'display', 'deco', 'bamboo', 'eur', 'total', 'vat', 'eur', 'total', 'pay', 'eur', 'shipping', 'carrier', 'maison', 'lemon', 'contact', 'we', 'cb', 'payment', 'via', 'payline', 'delivery', 'address', 'salome', 'sevin', 'rue', 'des', 'gravier', 'santeny', 'france', 'invoice', 'address', 'salome', 'sevin', 'rue', 'des', 'gra']",Commandes/Tickets
522,"['eur', 'hello', 'salome', 'you', 'new', 'message', 'new', 'jen', 'hello', 'dimension', 'office', 'please', 'thank', 'if', 'account', 'reply', 'directly', 'mail']",Réseaux sociaux
523,"['salome', 'sevin', 'you', 'new', 'message', 'expat', 'helper', 'rural', 'china', 'explore', 'founder', 'internationalpub', 'you', 'receive', 'mail', 'recapitulative', 'message', 'relationship', 'linkedin', 'ireland', 'unlimited', 'company', 'wilton', 'plaza', 'wilton']",Réseaux sociaux
524,"['salome', 'sevin', 'you', 'new', 'message', 'research', 'marketing', 'advertising', 'you', 'receive', 'mail', 'summary', 'mail', 'linkedin', 'ireland', 'unlimited', 'company', 'wilton', 'plaza', 'wilton', 'place', 'dublin', 'linkedin', 'business', 'name', 'linkedin', 'ireland', 'unlimited', 'company', 'linkedin']",Réseaux sociaux
525,"['your', 'smartbox', 'save', 'your', 'smartbox', 'save', 'hello', 'we', 'confirm', 'registration', 'smartbox', 'bubble', 'happiness', 'two', 'you', 'present', 'soon', 'website', 'lequipe', 'smartbox', 'our', 'tip', 'for', 'seren', 'recommend', 'book', 'activity', 'least', 'week', 'date', 'wish', 'directly', 'partner', 'this', 'smartbox', 'suitable', 'this', 'mail', 'automatic', 'mail', 'please', 'reply', 'smartbox', 'group', 'ltd', 'block', 'joyce', 'walk', 'tal']",Commandes/Tickets
526,"['hello', 'salome', 'clementine', 'ben', 'amout', 'send', 'payment', 'eur', 'may', 'leave', 'little', 'word', 'the', 'subt', 'wait', 'app', 'your', 'balance', 'pumpkin', 'eur', 'soon', 'mayeul']",Economie
527,"['confirmation', 'order', 'calvin', 'klein', 'ndeg', 'chere', 'salome', 'thank', 'order', 'calvin', 'klein', 'this', 'mail', 'confirmation', 'order', 'form', 'recapitulatory', 'detail', 'order', 'quantite', 'item', 'price', 'brassiere', 'cotton', 'dark', 'grey', 'xl', 'en', 'eur', 'contribution', 'cost', 'preparation', 'delivery', 'eur', 'payment', 'card', 'eur', 'order', 'amount', 'eur', 'delivery', 'order', 'schedule', 'address', 'selectnee', 'salome', 'sevin', 'rue', 'des', 'greste', 'sant', 'stay', 'disposal', 'additional', 'information', 'well', 'sincely', 'soon', 'sur', 'veepeefr', 'service', 'des', 'relation', 'member', 'you', 'go', 'to', 'adorate', 'solidaire', 'au', 'quotidien', 'veepee', 'sengage', 'au', 'cox', 'de', 'receive', 'order', 'inform', 'we', 'intention', 'return', 'one', 'item', 'to', 'go', 'section', 'choose', 'order', 'concern', 'click', 'link', 'also', 'postal', 'mail', 'complete', 'return', 'form', 'attach', 'piece', 'we', 'communicate', 'procedure', 'follow', 'warn', 'not', 'reply', 'directly', 'email', 'for', 'technical', 'reason', 'receive', 'request', 'directly', 'response', 'email', 'you', 'contact', 'we', 'via', 'telephone', 'monday', 'friday', 'saturday', 'next', 'number', 'sale', 'privatecom', 'avenue', 'du', 'president', 'wilson', 'la', 'plaine', 'saint', 'denis', 'sa', 'immatriculee', 'ndeg', 'rcs', 'bobigny']",Commandes/Tickets
528,"['cuckoo', 'gron', 'the', 'class', 'insurance', 'contract', 'name', 'be', 'info', 'connect', 'right', 'normally', 'need', 'much', 'will', 'need', 'worth', 'service', 'case', 'accident', 'hubert', 'cotte', 'message', 'transmit', 'from', 'matmut', 'to', 'none', 'send', 'friday', 'may', 'utc+', 'object', 'to', 'access', 'service', 'mle', 'sevin', 'you', 'find', 'password', 'allow', 'log', 'iphone', 'android', 'your', 'qqsjam', 'password', '@tip', 'at', 'one', 'login', 'customise', 'password', 'change', 'password', 'remember', 'easily', 'your', 'next', 'connection', ""'s"", 'play', 'you', 'wish', 'receive', 'mutual', 'insurance', 'advisor']",Perso
529,"['you', 'new', 'message', 'customer', 'area', 'view', 'online', 'version', 'hello', 'the', 'beneficiary', 'cedric', 'guerin', 'add', 'order', 'make', 'external', 'transfer', 'the', 'rib', 'associate', '*', '*', '*', '*', '*', 'please', 'log', 'account', 'delete', 'beneficiary', 'list', 'check', 'late', 'operation', 'in', 'case', 'doubt', 'please', 'contact', 'advisor', 'quickly', 'thank', 'trust', 'bnp', 'paribas', 'banque', 'privee', 'you', 'wish', 'contact', 'we', 'use', 'secure', 'email', 'download', 'personal', 'information', 'bnp', 'paribas', 'client', 'area', 'the', 'email', 'address', 'bnp', 'paribas', 'never', 'include', 'direct', 'link', 'page', 'ask', 'enter', 'identifier', 'code', 'secret', 'daccess', 'bnp', 'paribas', 'client', 'area', 'never', 'ask', 'chat', 'email', 'password', 'secret', 'credit', 'card', 'code', 'in', 'case', 'doubt', 'contact', 'we', 'free', 'service', 'price', 'call', 'weekday', 'saturday', 'chat', 'website', 'connection', 'cost', 'accord', 'bnp']",Economie
